"area_name","area_code","date","new_cases","total_cases"
"Wandsworth","E09000032",2020-11-20,54,4981
"Westminster","E09000033",2020-11-20,38,3774
"Barking and Dagenham","E09000002",2020-11-21,70,4024
"Barnet","E09000003",2020-11-21,48,6427
"Bexley","E09000004",2020-11-21,44,4321
"Brent","E09000005",2020-11-21,66,5959
"Bromley","E09000006",2020-11-21,39,4612
"Camden","E09000007",2020-11-21,15,3297
"Croydon","E09000008",2020-11-21,59,5628
"Ealing","E09000009",2020-11-21,67,7314
"Enfield","E09000010",2020-11-21,89,5654
"Greenwich","E09000011",2020-11-21,37,3929
"Hackney and City of London","E09000012",2020-11-21,26,4899
"Hammersmith and Fulham","E09000013",2020-11-21,24,3540
"Haringey","E09000014",2020-11-21,35,3962
"Harrow","E09000015",2020-11-21,37,4524
"Havering","E09000016",2020-11-21,75,5778
"Hillingdon","E09000017",2020-11-21,52,5681
"Hounslow","E09000018",2020-11-21,47,5046
"Islington","E09000019",2020-11-21,28,3313
"Kensington and Chelsea","E09000020",2020-11-21,15,2419
"Kingston upon Thames","E09000021",2020-11-21,30,2942
"Lambeth","E09000022",2020-11-21,50,5208
"Lewisham","E09000023",2020-11-21,26,3923
"Merton","E09000024",2020-11-21,42,3090
"Newham","E09000025",2020-11-21,69,6406
"Redbridge","E09000026",2020-11-21,97,6631
"Richmond upon Thames","E09000027",2020-11-21,12,2743
"Southwark","E09000028",2020-11-21,32,4549
"Sutton","E09000029",2020-11-21,38,3029
"Tower Hamlets","E09000030",2020-11-21,74,6070
"Waltham Forest","E09000031",2020-11-21,78,4768
"Wandsworth","E09000032",2020-11-21,28,5009
"Westminster","E09000033",2020-11-21,27,3801
"Barking and Dagenham","E09000002",2020-11-22,54,4078
"Barnet","E09000003",2020-11-22,59,6486
"Bexley","E09000004",2020-11-22,45,4366
"Brent","E09000005",2020-11-22,63,6022
"Bromley","E09000006",2020-11-22,34,4646
"Camden","E09000007",2020-11-22,30,3327
"Croydon","E09000008",2020-11-22,51,5679
"Ealing","E09000009",2020-11-22,67,7381
"Enfield","E09000010",2020-11-22,63,5717
"Greenwich","E09000011",2020-11-22,41,3970
"Hackney and City of London","E09000012",2020-11-22,59,4958
"Hammersmith and Fulham","E09000013",2020-11-22,22,3562
"Haringey","E09000014",2020-11-22,34,3996
"Harrow","E09000015",2020-11-22,38,4562
"Havering","E09000016",2020-11-22,91,5869
"Hillingdon","E09000017",2020-11-22,63,5744
"Hounslow","E09000018",2020-11-22,48,5094
"Islington","E09000019",2020-11-22,30,3343
"Kensington and Chelsea","E09000020",2020-11-22,22,2441
"Kingston upon Thames","E09000021",2020-11-22,41,2983
"Lambeth","E09000022",2020-11-22,34,5242
"Lewisham","E09000023",2020-11-22,21,3944
"Merton","E09000024",2020-11-22,20,3110
"Newham","E09000025",2020-11-22,94,6500
"Redbridge","E09000026",2020-11-22,107,6738
"Richmond upon Thames","E09000027",2020-11-22,15,2758
"Southwark","E09000028",2020-11-22,24,4573
"Sutton","E09000029",2020-11-22,23,3052
"Tower Hamlets","E09000030",2020-11-22,54,6124
"Waltham Forest","E09000031",2020-11-22,65,4833
"Wandsworth","E09000032",2020-11-22,33,5042
"Westminster","E09000033",2020-11-22,34,3835
"Barking and Dagenham","E09000002",2020-11-23,89,4167
"Barnet","E09000003",2020-11-23,87,6573
"Bexley","E09000004",2020-11-23,102,4468
"Brent","E09000005",2020-11-23,70,6092
"Bromley","E09000006",2020-11-23,80,4726
"Camden","E09000007",2020-11-23,49,3376
"Croydon","E09000008",2020-11-23,82,5761
"Ealing","E09000009",2020-11-23,120,7501
"Enfield","E09000010",2020-11-23,98,5815
"Greenwich","E09000011",2020-11-23,95,4065
"Hackney and City of London","E09000012",2020-11-23,57,5015
"Hammersmith and Fulham","E09000013",2020-11-23,31,3593
"Haringey","E09000014",2020-11-23,55,4051
"Harrow","E09000015",2020-11-23,70,4632
"Havering","E09000016",2020-11-23,113,5982
"Hillingdon","E09000017",2020-11-23,87,5831
"Hounslow","E09000018",2020-11-23,77,5171
"Islington","E09000019",2020-11-23,49,3392
"Kensington and Chelsea","E09000020",2020-11-23,27,2468
"Kingston upon Thames","E09000021",2020-11-23,44,3027
"Lambeth","E09000022",2020-11-23,59,5301
"Lewisham","E09000023",2020-11-23,61,4005
"Merton","E09000024",2020-11-23,47,3157
"Newham","E09000025",2020-11-23,119,6619
"Redbridge","E09000026",2020-11-23,150,6888
"Richmond upon Thames","E09000027",2020-11-23,30,2788
"Southwark","E09000028",2020-11-23,59,4632
"Sutton","E09000029",2020-11-23,32,3084
"Tower Hamlets","E09000030",2020-11-23,132,6256
"Waltham Forest","E09000031",2020-11-23,98,4931
"Wandsworth","E09000032",2020-11-23,71,5113
"Westminster","E09000033",2020-11-23,46,3881
"Barking and Dagenham","E09000002",2020-11-24,78,4245
"Barnet","E09000003",2020-11-24,103,6676
"Bexley","E09000004",2020-11-24,76,4544
"Brent","E09000005",2020-11-24,97,6189
"Bromley","E09000006",2020-11-24,82,4808
"Camden","E09000007",2020-11-24,39,3415
"Croydon","E09000008",2020-11-24,80,5841
"Ealing","E09000009",2020-11-24,95,7596
"Enfield","E09000010",2020-11-24,84,5899
"Greenwich","E09000011",2020-11-24,63,4128
"Hackney and City of London","E09000012",2020-11-24,53,5068
"Hammersmith and Fulham","E09000013",2020-11-24,33,3626
"Haringey","E09000014",2020-11-24,42,4093
"Harrow","E09000015",2020-11-24,46,4678
"Havering","E09000016",2020-11-24,93,6075
"Hillingdon","E09000017",2020-11-24,84,5915
"Hounslow","E09000018",2020-11-24,83,5254
"Islington","E09000019",2020-11-24,37,3429
"Kensington and Chelsea","E09000020",2020-11-24,31,2499
"Kingston upon Thames","E09000021",2020-11-24,39,3066
"Lambeth","E09000022",2020-11-24,59,5360
"Lewisham","E09000023",2020-11-24,43,4048
"Merton","E09000024",2020-11-24,49,3206
"Newham","E09000025",2020-11-24,143,6762
"Redbridge","E09000026",2020-11-24,128,7016
"Richmond upon Thames","E09000027",2020-11-24,33,2821
"Southwark","E09000028",2020-11-24,65,4697
"Sutton","E09000029",2020-11-24,41,3125
"Tower Hamlets","E09000030",2020-11-24,89,6345
"Waltham Forest","E09000031",2020-11-24,87,5018
"Wandsworth","E09000032",2020-11-24,42,5155
"Westminster","E09000033",2020-11-24,29,3910
"Barking and Dagenham","E09000002",2020-11-25,91,4336
"Barnet","E09000003",2020-11-25,109,6785
"Bexley","E09000004",2020-11-25,68,4612
"Brent","E09000005",2020-11-25,96,6285
"Bromley","E09000006",2020-11-25,74,4882
"Camden","E09000007",2020-11-25,52,3467
"Croydon","E09000008",2020-11-25,80,5921
"Ealing","E09000009",2020-11-25,107,7703
"Enfield","E09000010",2020-11-25,63,5962
"Greenwich","E09000011",2020-11-25,69,4197
"Hackney and City of London","E09000012",2020-11-25,56,5124
"Hammersmith and Fulham","E09000013",2020-11-25,28,3654
"Haringey","E09000014",2020-11-25,53,4146
"Harrow","E09000015",2020-11-25,38,4716
"Havering","E09000016",2020-11-25,126,6201
"Hillingdon","E09000017",2020-11-25,70,5985
"Hounslow","E09000018",2020-11-25,73,5327
"Islington","E09000019",2020-11-25,29,3458
"Kensington and Chelsea","E09000020",2020-11-25,25,2524
"Kingston upon Thames","E09000021",2020-11-25,62,3128
"Lambeth","E09000022",2020-11-25,43,5403
"Lewisham","E09000023",2020-11-25,61,4109
"Merton","E09000024",2020-11-25,48,3254
"Newham","E09000025",2020-11-25,138,6900
"Redbridge","E09000026",2020-11-25,154,7170
"Richmond upon Thames","E09000027",2020-11-25,27,2848
"Southwark","E09000028",2020-11-25,53,4750
"Sutton","E09000029",2020-11-25,51,3176
"Tower Hamlets","E09000030",2020-11-25,117,6462
"Waltham Forest","E09000031",2020-11-25,90,5108
"Wandsworth","E09000032",2020-11-25,49,5204
"Westminster","E09000033",2020-11-25,36,3946
"Barking and Dagenham","E09000002",2020-11-26,75,4411
"Barnet","E09000003",2020-11-26,81,6866
"Bexley","E09000004",2020-11-26,99,4711
"Brent","E09000005",2020-11-26,75,6360
"Bromley","E09000006",2020-11-26,71,4953
"Camden","E09000007",2020-11-26,42,3509
"Croydon","E09000008",2020-11-26,67,5988
"Ealing","E09000009",2020-11-26,69,7772
"Enfield","E09000010",2020-11-26,77,6039
"Greenwich","E09000011",2020-11-26,57,4254
"Hackney and City of London","E09000012",2020-11-26,84,5208
"Hammersmith and Fulham","E09000013",2020-11-26,32,3686
"Haringey","E09000014",2020-11-26,53,4199
"Harrow","E09000015",2020-11-26,50,4766
"Havering","E09000016",2020-11-26,103,6304
"Hillingdon","E09000017",2020-11-26,64,6049
"Hounslow","E09000018",2020-11-26,73,5400
"Islington","E09000019",2020-11-26,37,3495
"Kensington and Chelsea","E09000020",2020-11-26,26,2550
"Kingston upon Thames","E09000021",2020-11-26,53,3181
"Lambeth","E09000022",2020-11-26,42,5445
"Lewisham","E09000023",2020-11-26,46,4155
"Merton","E09000024",2020-11-26,54,3308
"Newham","E09000025",2020-11-26,124,7024
"Redbridge","E09000026",2020-11-26,135,7305
"Richmond upon Thames","E09000027",2020-11-26,23,2871
"Southwark","E09000028",2020-11-26,35,4785
"Sutton","E09000029",2020-11-26,47,3223
"Tower Hamlets","E09000030",2020-11-26,97,6559
"Waltham Forest","E09000031",2020-11-26,68,5176
"Wandsworth","E09000032",2020-11-26,58,5262
"Westminster","E09000033",2020-11-26,46,3992
"Barking and Dagenham","E09000002",2020-11-27,96,4507
"Barnet","E09000003",2020-11-27,84,6950
"Bexley","E09000004",2020-11-27,85,4796
"Brent","E09000005",2020-11-27,74,6434
"Bromley","E09000006",2020-11-27,92,5045
"Camden","E09000007",2020-11-27,28,3537
"Croydon","E09000008",2020-11-27,103,6091
"Ealing","E09000009",2020-11-27,79,7851
"Enfield","E09000010",2020-11-27,70,6109
"Greenwich","E09000011",2020-11-27,57,4311
"Hackney and City of London","E09000012",2020-11-27,67,5275
"Hammersmith and Fulham","E09000013",2020-11-27,24,3710
"Haringey","E09000014",2020-11-27,74,4273
"Harrow","E09000015",2020-11-27,54,4820
"Havering","E09000016",2020-11-27,119,6423
"Hillingdon","E09000017",2020-11-27,66,6115
"Hounslow","E09000018",2020-11-27,53,5453
"Islington","E09000019",2020-11-27,40,3535
"Kensington and Chelsea","E09000020",2020-11-27,16,2566
"Kingston upon Thames","E09000021",2020-11-27,33,3214
"Lambeth","E09000022",2020-11-27,56,5501
"Lewisham","E09000023",2020-11-27,53,4208
"Merton","E09000024",2020-11-27,78,3386
"Newham","E09000025",2020-11-27,131,7155
"Redbridge","E09000026",2020-11-27,157,7462
"Richmond upon Thames","E09000027",2020-11-27,32,2903
"Southwark","E09000028",2020-11-27,51,4836
"Sutton","E09000029",2020-11-27,35,3258
"Tower Hamlets","E09000030",2020-11-27,107,6666
"Waltham Forest","E09000031",2020-11-27,99,5275
"Wandsworth","E09000032",2020-11-27,53,5315
"Westminster","E09000033",2020-11-27,29,4021
"Barking and Dagenham","E09000002",2020-11-28,64,4571
"Barnet","E09000003",2020-11-28,67,7017
"Bexley","E09000004",2020-11-28,64,4860
"Brent","E09000005",2020-11-28,58,6492
"Bromley","E09000006",2020-11-28,58,5103
"Camden","E09000007",2020-11-28,29,3566
"Croydon","E09000008",2020-11-28,51,6142
"Ealing","E09000009",2020-11-28,70,7921
"Enfield","E09000010",2020-11-28,61,6170
"Greenwich","E09000011",2020-11-28,43,4354
"Hackney and City of London","E09000012",2020-11-28,39,5314
"Hammersmith and Fulham","E09000013",2020-11-28,22,3732
"Haringey","E09000014",2020-11-28,52,4325
"Harrow","E09000015",2020-11-28,48,4868
"Havering","E09000016",2020-11-28,109,6532
"Hillingdon","E09000017",2020-11-28,50,6165
"Hounslow","E09000018",2020-11-28,52,5505
"Islington","E09000019",2020-11-28,28,3563
"Kensington and Chelsea","E09000020",2020-11-28,19,2585
"Kingston upon Thames","E09000021",2020-11-28,50,3264
"Lambeth","E09000022",2020-11-28,48,5549
"Lewisham","E09000023",2020-11-28,44,4252
"Merton","E09000024",2020-11-28,50,3436
"Newham","E09000025",2020-11-28,91,7246
"Redbridge","E09000026",2020-11-28,106,7568
"Richmond upon Thames","E09000027",2020-11-28,17,2920
"Southwark","E09000028",2020-11-28,30,4866
"Sutton","E09000029",2020-11-28,32,3290
"Tower Hamlets","E09000030",2020-11-28,57,6723
"Waltham Forest","E09000031",2020-11-28,68,5343
"Wandsworth","E09000032",2020-11-28,32,5347
"Westminster","E09000033",2020-11-28,28,4049
"Barking and Dagenham","E09000002",2020-11-29,80,4651
"Barnet","E09000003",2020-11-29,87,7104
"Bexley","E09000004",2020-11-29,46,4906
"Brent","E09000005",2020-11-29,63,6555
"Bromley","E09000006",2020-11-29,52,5155
"Camden","E09000007",2020-11-29,25,3591
"Croydon","E09000008",2020-11-29,56,6198
"Ealing","E09000009",2020-11-29,52,7973
"Enfield","E09000010",2020-11-29,96,6266
"Greenwich","E09000011",2020-11-29,48,4402
"Hackney and City of London","E09000012",2020-11-29,30,5344
"Hammersmith and Fulham","E09000013",2020-11-29,16,3748
"Haringey","E09000014",2020-11-29,57,4382
"Harrow","E09000015",2020-11-29,63,4931
"Havering","E09000016",2020-11-29,94,6626
"Hillingdon","E09000017",2020-11-29,67,6232
"Hounslow","E09000018",2020-11-29,37,5542
"Islington","E09000019",2020-11-29,38,3601
"Kensington and Chelsea","E09000020",2020-11-29,17,2602
"Kingston upon Thames","E09000021",2020-11-29,27,3291
"Lambeth","E09000022",2020-11-29,35,5584
"Lewisham","E09000023",2020-11-29,29,4281
"Merton","E09000024",2020-11-29,39,3475
"Newham","E09000025",2020-11-29,79,7325
"Redbridge","E09000026",2020-11-29,113,7681
"Richmond upon Thames","E09000027",2020-11-29,12,2932
"Southwark","E09000028",2020-11-29,35,4901
"Sutton","E09000029",2020-11-29,42,3332
"Tower Hamlets","E09000030",2020-11-29,68,6791
"Waltham Forest","E09000031",2020-11-29,84,5427
"Wandsworth","E09000032",2020-11-29,43,5390
"Westminster","E09000033",2020-11-29,22,4071
"Barking and Dagenham","E09000002",2020-11-30,110,4761
"Barnet","E09000003",2020-11-30,105,7209
"Bexley","E09000004",2020-11-30,104,5010
"Brent","E09000005",2020-11-30,69,6624
"Bromley","E09000006",2020-11-30,125,5280
"Camden","E09000007",2020-11-30,37,3628
"Croydon","E09000008",2020-11-30,108,6306
"Ealing","E09000009",2020-11-30,97,8070
"Enfield","E09000010",2020-11-30,123,6389
"Greenwich","E09000011",2020-11-30,67,4469
"Hackney and City of London","E09000012",2020-11-30,91,5435
"Hammersmith and Fulham","E09000013",2020-11-30,33,3781
"Haringey","E09000014",2020-11-30,81,4463
"Harrow","E09000015",2020-11-30,76,5007
"Havering","E09000016",2020-11-30,145,6771
"Hillingdon","E09000017",2020-11-30,76,6308
"Hounslow","E09000018",2020-11-30,65,5607
"Islington","E09000019",2020-11-30,59,3660
"Kensington and Chelsea","E09000020",2020-11-30,43,2645
"Kingston upon Thames","E09000021",2020-11-30,70,3361
"Lambeth","E09000022",2020-11-30,82,5666
"Lewisham","E09000023",2020-11-30,56,4337
"Merton","E09000024",2020-11-30,50,3525
"Newham","E09000025",2020-11-30,161,7486
"Redbridge","E09000026",2020-11-30,146,7827
"Richmond upon Thames","E09000027",2020-11-30,21,2953
"Southwark","E09000028",2020-11-30,78,4979
"Sutton","E09000029",2020-11-30,54,3386
"Tower Hamlets","E09000030",2020-11-30,122,6913
"Waltham Forest","E09000031",2020-11-30,123,5550
"Wandsworth","E09000032",2020-11-30,70,5460
"Westminster","E09000033",2020-11-30,42,4113
"Barking and Dagenham","E09000002",2020-12-01,90,4851
"Barnet","E09000003",2020-12-01,82,7291
"Bexley","E09000004",2020-12-01,106,5116
"Brent","E09000005",2020-12-01,74,6698
"Bromley","E09000006",2020-12-01,86,5366
"Camden","E09000007",2020-12-01,40,3668
"Croydon","E09000008",2020-12-01,97,6403
"Ealing","E09000009",2020-12-01,89,8159
"Enfield","E09000010",2020-12-01,93,6482
"Greenwich","E09000011",2020-12-01,98,4567
"Hackney and City of London","E09000012",2020-12-01,82,5517
"Hammersmith and Fulham","E09000013",2020-12-01,26,3807
"Haringey","E09000014",2020-12-01,74,4537
"Harrow","E09000015",2020-12-01,74,5081
"Havering","E09000016",2020-12-01,131,6902
"Hillingdon","E09000017",2020-12-01,98,6406
"Hounslow","E09000018",2020-12-01,52,5659
"Islington","E09000019",2020-12-01,51,3711
"Kensington and Chelsea","E09000020",2020-12-01,16,2661
"Kingston upon Thames","E09000021",2020-12-01,64,3425
"Lambeth","E09000022",2020-12-01,69,5735
"Lewisham","E09000023",2020-12-01,56,4393
"Merton","E09000024",2020-12-01,57,3582
"Newham","E09000025",2020-12-01,128,7614
"Redbridge","E09000026",2020-12-01,113,7940
"Richmond upon Thames","E09000027",2020-12-01,27,2980
"Southwark","E09000028",2020-12-01,65,5044
"Sutton","E09000029",2020-12-01,37,3423
"Tower Hamlets","E09000030",2020-12-01,118,7031
"Waltham Forest","E09000031",2020-12-01,138,5688
"Wandsworth","E09000032",2020-12-01,73,5533
"Westminster","E09000033",2020-12-01,43,4156
"Barking and Dagenham","E09000002",2020-12-02,125,4976
"Barnet","E09000003",2020-12-02,150,7441
"Bexley","E09000004",2020-12-02,122,5238
"Brent","E09000005",2020-12-02,74,6772
"Bromley","E09000006",2020-12-02,93,5459
"Camden","E09000007",2020-12-02,40,3708
"Croydon","E09000008",2020-12-02,104,6507
"Ealing","E09000009",2020-12-02,99,8258
"Enfield","E09000010",2020-12-02,144,6626
"Greenwich","E09000011",2020-12-02,88,4655
"Hackney and City of London","E09000012",2020-12-02,105,5622
"Hammersmith and Fulham","E09000013",2020-12-02,31,3838
"Haringey","E09000014",2020-12-02,80,4617
"Harrow","E09000015",2020-12-02,86,5167
"Havering","E09000016",2020-12-02,137,7039
"Hillingdon","E09000017",2020-12-02,94,6500
"Hounslow","E09000018",2020-12-02,91,5750
"Islington","E09000019",2020-12-02,37,3748
"Kensington and Chelsea","E09000020",2020-12-02,26,2687
"Kingston upon Thames","E09000021",2020-12-02,80,3505
"Lambeth","E09000022",2020-12-02,56,5791
"Lewisham","E09000023",2020-12-02,65,4458
"Merton","E09000024",2020-12-02,63,3645
"Newham","E09000025",2020-12-02,149,7763
"Redbridge","E09000026",2020-12-02,138,8078
"Richmond upon Thames","E09000027",2020-12-02,32,3012
"Southwark","E09000028",2020-12-02,54,5098
"Sutton","E09000029",2020-12-02,77,3500
"Tower Hamlets","E09000030",2020-12-02,108,7139
"Waltham Forest","E09000031",2020-12-02,138,5826
"Wandsworth","E09000032",2020-12-02,70,5603
"Westminster","E09000033",2020-12-02,32,4188
"Barking and Dagenham","E09000002",2020-12-03,91,5067
"Barnet","E09000003",2020-12-03,87,7528
"Bexley","E09000004",2020-12-03,90,5328
"Brent","E09000005",2020-12-03,83,6855
"Bromley","E09000006",2020-12-03,86,5545
"Camden","E09000007",2020-12-03,46,3754
"Croydon","E09000008",2020-12-03,91,6598
"Ealing","E09000009",2020-12-03,82,8340
"Enfield","E09000010",2020-12-03,94,6720
"Greenwich","E09000011",2020-12-03,107,4762
"Hackney and City of London","E09000012",2020-12-03,79,5701
"Hammersmith and Fulham","E09000013",2020-12-03,22,3860
"Haringey","E09000014",2020-12-03,72,4689
"Harrow","E09000015",2020-12-03,94,5261
"Havering","E09000016",2020-12-03,170,7209
"Hillingdon","E09000017",2020-12-03,76,6576
"Hounslow","E09000018",2020-12-03,56,5806
"Islington","E09000019",2020-12-03,32,3780
"Kensington and Chelsea","E09000020",2020-12-03,25,2712
"Kingston upon Thames","E09000021",2020-12-03,53,3558
"Lambeth","E09000022",2020-12-03,61,5852
"Lewisham","E09000023",2020-12-03,57,4515
"Merton","E09000024",2020-12-03,65,3710
"Newham","E09000025",2020-12-03,131,7894
"Redbridge","E09000026",2020-12-03,129,8207
"Richmond upon Thames","E09000027",2020-12-03,26,3038
"Southwark","E09000028",2020-12-03,69,5167
"Sutton","E09000029",2020-12-03,47,3547
"Tower Hamlets","E09000030",2020-12-03,118,7257
"Waltham Forest","E09000031",2020-12-03,115,5941
"Wandsworth","E09000032",2020-12-03,54,5657
"Westminster","E09000033",2020-12-03,42,4230
"Barking and Dagenham","E09000002",2020-12-04,86,5153
"Barnet","E09000003",2020-12-04,110,7638
"Bexley","E09000004",2020-12-04,119,5447
"Brent","E09000005",2020-12-04,75,6930
"Bromley","E09000006",2020-12-04,111,5656
"Camden","E09000007",2020-12-04,41,3795
"Croydon","E09000008",2020-12-04,109,6707
"Ealing","E09000009",2020-12-04,90,8430
"Enfield","E09000010",2020-12-04,139,6859
"Greenwich","E09000011",2020-12-04,108,4870
"Hackney and City of London","E09000012",2020-12-04,104,5805
"Hammersmith and Fulham","E09000013",2020-12-04,35,3895
"Haringey","E09000014",2020-12-04,110,4799
"Harrow","E09000015",2020-12-04,98,5359
"Havering","E09000016",2020-12-04,159,7368
